sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location
591,2023-01-30 14:44:10.223000,2023-01-30 14:44:10.223000,44,20,17,44480,3.77,3,2023-02-06,2023-01-30,6
592,2023-01-30 15:05:10.240000,2023-01-30 15:05:10.240000,23,6,5,80027,3.64,3,2023-01-31,2023-02-04,30
593,2023-01-30 15:23:10.057000,2023-01-30 15:23:10.057000,57,14,7,45052,3.38,3,2023-02-05,2023-02-02,22
594,2023-01-30 15:35:10.463000,2023-01-30 15:35:10.463000,61,1,6,18811,2.41,2,2023-02-04,2023-02-03,25
595,2023-01-30 15:44:10.080000,2023-01-30 15:44:10.080000,60,2,7,49167,2.23,3,2023-02-04,2023-02-03,13
596,2023-01-30 16:43:10.202000,2023-01-30 16:43:10.202000,4,15,7,26673,2.11,1,2023-02-06,2023-02-01,25
534,2023-01-25 12:36:10.368000,2023-01-25 12:36:10.368000,19,8,9,38123,2.76,1,2023-01-25,2023-01-29,27
597,2023-01-30 16:58:10.271000,2023-01-30 16:58:10.271000,58,18,8,3766,2.42,2,2023-01-30,2023-02-05,27
598,2023-01-30 18:01:10.314000,2023-01-30 18:01:10.314000,1,2,7,75440,3.53,1,2023-02-04,2023-02-01,13
599,2023-01-31 08:20:10.028000,2023-01-31 08:20:10.028000,24,14,10,56013,3.38,2,2023-02-06,2023-02-01,16
600,2023-01-31 08:51:09.801000,2023-01-31 08:51:09.801000,40,3,19,80029,2.55,1,2023-02-03,2023-01-31,28
601,2023-01-31 09:05:10.019000,2023-01-31 09:05:10.019000,45,3,4,98315,3.15,1,2023-02-01,2023-02-05,15
602,2023-01-31 09:17:10.382000,2023-01-31 09:17:10.382000,8,17,14,42914,2.55,1,2023-02-06,2023-02-01,29
603,2023-01-31 09:18:09.769000,2023-01-31 09:18:09.769000,8,10,8,11149,2.21,2,2023-02-03,2023-02-05,3
604,2023-01-31 09:20:10.058000,2023-01-31 09:20:10.058000,28,8,5,77912,2.31,3,2023-02-04,2023-02-05,19
605,2023-01-31 09:38:09.855000,2023-01-31 09:38:09.855000,44,10,2,56809,3.4,3,2023-02-01,2023-02-03,24
606,2023-01-31 09:45:10.362000,2023-01-31 09:45:10.362000,24,10,16,18750,2.15,2,2023-02-02,2023-02-02,12
1237,2023-03-10 11:02:09.943000,2023-03-10 11:02:09.943000,72,9,4,32583,3.43,1,2023-03-15,2023-03-15,20
608,2023-01-31 10:43:10.631000,2023-01-31 10:43:10.631000,3,14,18,11402,3.26,1,2023-02-06,2023-02-01,26
609,2023-01-31 10:45:10.443000,2023-01-31 10:45:10.443000,60,6,3,97093,2.66,3,2023-02-05,2023-02-03,3
610,2023-01-31 10:52:10.200000,2023-01-31 10:52:10.200000,17,5,9,62550,3.2,2,2023-02-03,2023-02-05,4
611,2023-01-31 10:57:10.082000,2023-01-31 10:57:10.082000,62,1,8,47517,3.31,2,2023-02-01,2023-02-02,23
612,2023-01-31 11:34:10.038000,2023-01-31 11:34:10.038000,1,3,5,53600,2.41,3,2023-01-31,2023-02-01,27
2768,2023-06-14 18:15:09.700000,2023-06-14 18:15:09.700000,7,3,7,57648,2.4,2,2023-06-18,2023-06-18,17
614,2023-01-31 13:46:09.812000,2023-01-31 13:46:09.812000,27,10,3,73694,2.4,1,2023-02-06,2023-02-05,19
615,2023-01-31 14:05:10.361000,2023-01-31 14:05:10.361000,53,19,16,26556,2.08,2,2023-02-03,2023-02-06,12
616,2023-01-31 14:16:10.067000,2023-01-31 14:16:10.067000,12,9,8,25058,2.73,2,2023-02-04,2023-02-02,29
617,2023-01-31 14:25:10.177000,2023-01-31 14:25:10.177000,32,14,15,41834,3.84,2,2023-02-05,2023-02-06,30
618,2023-01-31 15:19:10.345000,2023-01-31 15:19:10.345000,29,7,16,92937,3.12,2,2023-02-01,2023-02-03,19
619,2023-01-31 15:52:09.759000,2023-01-31 15:52:09.759000,24,9,3,51062,2.34,2,2023-02-07,2023-01-31,21
620,2023-01-31 16:15:10.313000,2023-01-31 16:15:10.313000,5,1,15,16669,3.63,2,2023-02-01,2023-02-01,9
621,2023-01-31 16:59:10.158000,2023-01-31 16:59:10.158000,60,20,17,71866,2.35,1,2023-01-31,2023-01-31,9
622,2023-01-31 17:42:10.181000,2023-01-31 17:42:10.181000,11,18,5,59375,3.7,3,2023-02-06,2023-02-04,16
623,2023-01-31 18:18:10.075000,2023-01-31 18:18:10.075000,4,10,8,82867,3.37,1,2023-02-03,2023-02-04,19
624,2023-02-01 09:05:10.127000,2023-02-01 09:05:10.127000,60,12,19,56512,2.92,2,2023-02-08,2023-02-04,27
625,2023-02-01 09:14:10.028000,2023-02-01 09:14:10.028000,42,1,10,87226,3.53,3,2023-02-06,2023-02-01,7
626,2023-02-01 09:21:10.342000,2023-02-01 09:21:10.342000,1,13,5,64674,3.19,3,2023-02-05,2023-02-05,23
627,2023-02-01 09:34:10.094000,2023-02-01 09:34:10.094000,60,13,14,34817,2.05,2,2023-02-01,2023-02-02,14
628,2023-02-01 10:00:09.882000,2023-02-01 10:00:09.882000,47,19,19,60976,2.86,2,2023-02-07,2023-02-06,11
629,2023-02-01 10:23:10.105000,2023-02-01 10:23:10.105000,57,16,18,78641,3.66,1,2023-02-05,2023-02-02,2
630,2023-02-01 10:26:10.360000,2023-02-01 10:26:10.360000,33,4,1,78757,3.64,2,2023-02-01,2023-02-05,23
631,2023-02-01 10:32:10.203000,2023-02-01 10:32:10.203000,34,13,18,2903,2.27,3,2023-02-05,2023-02-02,12
632,2023-02-01 10:37:09.840000,2023-02-01 10:37:09.840000,11,1,15,19031,2.48,3,2023-02-03,2023-02-05,17
633,2023-02-01 10:49:10.272000,2023-02-01 10:49:10.272000,49,20,14,72196,2.42,1,2023-02-02,2023-02-02,27
634,2023-02-01 11:23:10.126000,2023-02-01 11:23:10.126000,60,9,14,18016,3.69,3,2023-02-04,2023-02-04,22
635,2023-02-01 11:44:10.007000,2023-02-01 11:44:10.007000,31,6,10,17879,3.44,1,2023-02-03,2023-02-01,4
636,2023-02-01 11:53:10.217000,2023-02-01 11:53:10.217000,57,9,16,33765,3.31,2,2023-02-08,2023-02-02,13
637,2023-02-01 12:16:10.255000,2023-02-01 12:16:10.255000,59,16,3,33986,2.71,1,2023-02-05,2023-02-02,17
638,2023-02-01 12:17:10.274000,2023-02-01 12:17:10.274000,28,5,4,49777,3.56,3,2023-02-05,2023-02-03,23
639,2023-02-01 12:25:10.424000,2023-02-01 12:25:10.424000,2,7,4,64184,2.05,3,2023-02-02,2023-02-03,13
640,2023-02-01 12:59:10.159000,2023-02-01 12:59:10.159000,29,16,11,81083,2.1,2,2023-02-02,2023-02-02,4
641,2023-02-01 13:00:09.886000,2023-02-01 13:00:09.886000,51,16,19,66588,3.1,3,2023-02-02,2023-02-07,14
642,2023-02-01 14:00:09.927000,2023-02-01 14:00:09.927000,57,12,5,11729,2.88,2,2023-02-03,2023-02-06,30
643,2023-02-01 14:35:10.149000,2023-02-01 14:35:10.149000,51,17,2,57022,4,3,2023-02-07,2023-02-01,15
644,2023-02-01 14:37:10.042000,2023-02-01 14:37:10.042000,4,7,10,18636,3.96,3,2023-02-08,2023-02-01,24
645,2023-02-01 16:29:10.336000,2023-02-01 16:29:10.336000,9,17,5,22853,2.19,3,2023-02-06,2023-02-03,4
646,2023-02-01 16:34:10.149000,2023-02-01 16:34:10.149000,38,10,20,32830,3.27,3,2023-02-08,2023-02-06,6
647,2023-02-01 17:43:10.031000,2023-02-01 17:43:10.031000,28,7,1,51923,3.95,3,2023-02-08,2023-02-07,2
648,2023-02-01 18:10:10.174000,2023-02-01 18:10:10.174000,18,20,5,35117,3.32,2,2023-02-02,2023-02-02,23
649,2023-02-01 18:14:10.518000,2023-02-01 18:14:10.518000,15,1,13,29450,3.51,1,2023-02-02,2023-02-04,1
650,2023-02-01 18:30:10.122000,2023-02-01 18:30:10.122000,7,4,2,36775,2.19,1,2023-02-02,2023-02-04,18
651,2023-02-02 08:05:10.010000,2023-02-02 08:05:10.010000,43,14,8,66047,3.5,1,2023-02-08,2023-02-07,15
652,2023-02-02 09:42:10.050000,2023-02-02 09:42:10.050000,13,17,5,25530,2.45,1,2023-02-06,2023-02-06,3
653,2023-02-02 09:46:10.205000,2023-02-02 09:46:10.205000,15,10,16,15387,3.49,3,2023-02-04,2023-02-03,8
654,2023-02-02 09:49:09.907000,2023-02-02 09:49:09.907000,29,9,2,45606,2.89,3,2023-02-05,2023-02-07,30
655,2023-02-02 10:46:10.323000,2023-02-02 10:46:10.323000,60,12,7,26203,2.6,2,2023-02-07,2023-02-05,17
656,2023-02-02 11:31:10.257000,2023-02-02 11:31:10.257000,26,19,14,23206,3.36,2,2023-02-05,2023-02-05,2
657,2023-02-02 11:42:10.061000,2023-02-02 11:42:10.061000,45,3,1,55183,3.16,3,2023-02-03,2023-02-03,21
658,2023-02-02 11:57:10.192000,2023-02-02 11:57:10.192000,24,9,11,85824,3.1,2,2023-02-06,2023-02-06,22
659,2023-02-02 13:02:10.215000,2023-02-02 13:02:10.215000,49,4,8,82661,2.9,1,2023-02-03,2023-02-05,17
660,2023-02-02 13:09:10.157000,2023-02-02 13:09:10.157000,30,8,7,15749,3.52,3,2023-02-03,2023-02-04,19
661,2023-02-02 14:21:10.247000,2023-02-02 14:21:10.247000,39,10,2,17953,3.71,1,2023-02-08,2023-02-07,26
662,2023-02-02 14:50:10.288000,2023-02-02 14:50:10.288000,43,9,6,59368,2.62,1,2023-02-06,2023-02-06,1
663,2023-02-02 15:44:09.779000,2023-02-02 15:44:09.779000,34,13,3,64294,3.72,1,2023-02-07,2023-02-02,8
664,2023-02-02 15:46:10.272000,2023-02-02 15:46:10.272000,17,11,5,28611,2.56,2,2023-02-06,2023-02-05,12
665,2023-02-02 16:21:10.084000,2023-02-02 16:21:10.084000,40,6,15,73792,2.05,1,2023-02-05,2023-02-03,22
666,2023-02-02 17:02:09.860000,2023-02-02 17:02:09.860000,14,19,14,45987,3.23,2,2023-02-08,2023-02-05,25
667,2023-02-02 17:22:10.389000,2023-02-02 17:22:10.389000,30,4,6,61161,3.32,2,2023-02-06,2023-02-03,8
668,2023-02-02 17:28:09.908000,2023-02-02 17:28:09.908000,54,13,1,21758,3.05,3,2023-02-06,2023-02-06,13
669,2023-02-02 17:43:10.113000,2023-02-02 17:43:10.113000,34,10,19,50767,3.03,2,2023-02-04,2023-02-08,19
670,2023-02-03 08:34:10.178000,2023-02-03 08:34:10.178000,43,15,7,19333,3.44,2,2023-02-05,2023-02-05,12
671,2023-02-03 08:59:10.131000,2023-02-03 08:59:10.131000,45,8,15,70350,3.19,1,2023-02-06,2023-02-08,30
672,2023-02-03 10:07:09.727000,2023-02-03 10:07:09.727000,17,8,13,69290,2.27,1,2023-02-09,2023-02-08,15
673,2023-02-03 11:18:09.804000,2023-02-03 11:18:09.804000,4,4,18,60131,2.99,1,2023-02-06,2023-02-09,9
674,2023-02-03 15:08:10.349000,2023-02-03 15:08:10.349000,32,20,5,19583,3.56,1,2023-02-09,2023-02-08,23
675,2023-02-03 16:36:10.097000,2023-02-03 16:36:10.097000,44,10,12,67817,3.96,1,2023-02-04,2023-02-05,19
676,2023-02-03 17:36:10.454000,2023-02-03 17:36:10.454000,56,2,11,57865,3.93,2,2023-02-09,2023-02-07,20
677,2023-02-03 17:50:10.336000,2023-02-03 17:50:10.336000,37,17,5,98815,2.52,1,2023-02-03,2023-02-05,26
678,2023-02-03 17:56:10.120000,2023-02-03 17:56:10.120000,33,5,7,13092,3.49,1,2023-02-05,2023-02-08,1
679,2023-02-03 18:01:10.515000,2023-02-03 18:01:10.515000,20,15,18,33029,2.35,2,2023-02-09,2023-02-08,13
680,2023-02-03 18:28:09.853000,2023-02-03 18:28:09.853000,17,16,2,50204,2.57,1,2023-02-08,2023-02-07,18
681,2023-02-03 18:37:10.370000,2023-02-03 18:37:10.370000,12,8,3,20015,3.3,2,2023-02-06,2023-02-09,5
682,2023-02-06 08:00:13.278000,2023-02-06 08:00:13.278000,50,17,18,6978,2.59,2,2023-02-12,2023-02-12,29
683,2023-02-06 08:42:10.375000,2023-02-06 08:42:10.375000,27,11,5,4393,3.14,3,2023-02-07,2023-02-06,4
684,2023-02-06 08:45:10.228000,2023-02-06 08:45:10.228000,53,13,20,95619,2.48,1,2023-02-08,2023-02-09,30
685,2023-02-06 08:47:10.084000,2023-02-06 08:47:10.084000,2,1,14,46074,3.04,3,2023-02-09,2023-02-06,10
686,2023-02-06 08:51:10.060000,2023-02-06 08:51:10.060000,39,7,16,40384,3.42,2,2023-02-11,2023-02-07,16
687,2023-02-06 08:55:09.934000,2023-02-06 08:55:09.934000,35,11,18,96987,3.98,3,2023-02-12,2023-02-09,6
688,2023-02-06 09:25:10.324000,2023-02-06 09:25:10.324000,35,3,15,61526,2.53,2,2023-02-11,2023-02-07,20
689,2023-02-06 09:39:10.046000,2023-02-06 09:39:10.046000,45,11,4,77081,2.64,3,2023-02-07,2023-02-11,20
690,2023-02-06 10:00:10.206000,2023-02-06 10:00:10.206000,56,20,8,60967,2.02,2,2023-02-11,2023-02-09,16
691,2023-02-06 11:10:10.149000,2023-02-06 11:10:10.149000,53,7,17,64328,3.99,1,2023-02-12,2023-02-11,20
607,2023-01-31 09:49:09.930000,2023-01-31 09:49:09.930000,38,3,3,75947,3.28,3,2023-02-05,2023-01-31,6
692,2023-02-06 11:47:10.235000,2023-02-06 11:47:10.235000,56,4,8,51385,3.29,1,2023-02-08,2023-02-07,20
693,2023-02-06 11:53:09.783000,2023-02-06 11:53:09.783000,9,17,17,45274,3.73,3,2023-02-06,2023-02-09,29
694,2023-02-06 11:55:10.231000,2023-02-06 11:55:10.231000,49,15,18,78263,2.03,3,2023-02-12,2023-02-11,17
695,2023-02-06 12:28:09.758000,2023-02-06 12:28:09.758000,9,15,11,54268,2.9,2,2023-02-07,2023-02-06,17
696,2023-02-06 12:32:10.294000,2023-02-06 12:32:10.294000,61,16,20,12860,3.76,3,2023-02-07,2023-02-11,7
697,2023-02-06 13:12:10.247000,2023-02-06 13:12:10.247000,42,8,15,46342,3.01,1,2023-02-09,2023-02-06,24
698,2023-02-06 13:19:09.699000,2023-02-06 13:19:09.699000,51,8,12,10252,3.64,3,2023-02-10,2023-02-07,17
699,2023-02-06 13:26:09.834000,2023-02-06 13:26:09.834000,17,8,7,4841,3.24,1,2023-02-11,2023-02-11,11
700,2023-02-06 13:56:10.251000,2023-02-06 13:56:10.251000,27,17,7,96492,2.09,2,2023-02-07,2023-02-09,9
701,2023-02-06 14:06:09.944000,2023-02-06 14:06:09.944000,33,2,5,33978,2.01,3,2023-02-07,2023-02-08,7
702,2023-02-06 14:21:10.117000,2023-02-06 14:21:10.117000,67,9,15,21543,3.99,1,2023-02-08,2023-02-12,19
703,2023-02-06 14:30:10.141000,2023-02-06 14:30:10.141000,9,17,1,80553,3.27,1,2023-02-13,2023-02-06,14
704,2023-02-06 15:05:10.120000,2023-02-06 15:05:10.120000,47,6,18,49649,3.54,2,2023-02-13,2023-02-09,14
705,2023-02-06 15:55:10.506000,2023-02-06 15:55:10.506000,51,17,20,51499,2.61,1,2023-02-07,2023-02-11,10
706,2023-02-06 16:32:10.054000,2023-02-06 16:32:10.054000,52,14,12,51564,2.25,3,2023-02-08,2023-02-07,27
707,2023-02-06 18:11:09.887000,2023-02-06 18:11:09.887000,52,4,5,29231,3.84,1,2023-02-10,2023-02-07,18
708,2023-02-06 18:45:10.250000,2023-02-06 18:45:10.250000,67,12,19,81701,3.38,1,2023-02-13,2023-02-09,27
709,2023-02-06 18:47:10.324000,2023-02-06 18:47:10.324000,30,18,12,63472,2.6,3,2023-02-13,2023-02-09,13
710,2023-02-06 18:48:10.131000,2023-02-06 18:48:10.131000,49,8,3,63679,3.85,2,2023-02-07,2023-02-11,14
711,2023-02-06 18:57:10.434000,2023-02-06 18:57:10.434000,2,7,15,64907,2.75,2,2023-02-08,2023-02-08,14
712,2023-02-07 08:11:10.204000,2023-02-07 08:11:10.204000,7,6,19,98167,2.98,2,2023-02-11,2023-02-12,9
713,2023-02-07 08:54:10.193000,2023-02-07 08:54:10.193000,5,7,17,74611,2.26,3,2023-02-14,2023-02-08,5
714,2023-02-07 09:40:10.422000,2023-02-07 09:40:10.422000,64,8,9,51107,3.6,2,2023-02-11,2023-02-11,11
715,2023-02-07 10:04:10.084000,2023-02-07 10:04:10.084000,28,5,18,97899,3.49,3,2023-02-07,2023-02-11,1
716,2023-02-07 10:10:09.982000,2023-02-07 10:10:09.982000,15,1,15,74515,2.08,2,2023-02-09,2023-02-10,8
717,2023-02-07 11:16:10.113000,2023-02-07 11:16:10.113000,26,13,19,82303,3.62,3,2023-02-11,2023-02-09,1
718,2023-02-07 11:41:10.001000,2023-02-07 11:41:10.001000,26,11,9,72263,2.47,3,2023-02-09,2023-02-11,27
719,2023-02-07 11:43:09.767000,2023-02-07 11:43:09.767000,7,8,19,75870,2.37,3,2023-02-08,2023-02-09,8
720,2023-02-07 12:08:09.779000,2023-02-07 12:08:09.779000,57,12,2,70602,2.81,1,2023-02-11,2023-02-11,15
721,2023-02-07 12:14:10.246000,2023-02-07 12:14:10.246000,32,17,5,86023,2.77,3,2023-02-13,2023-02-07,15
722,2023-02-07 12:24:10.083000,2023-02-07 12:24:10.083000,47,16,9,74174,3.31,3,2023-02-14,2023-02-09,29
723,2023-02-07 12:32:10.402000,2023-02-07 12:32:10.402000,56,16,9,59942,2.78,2,2023-02-13,2023-02-08,5
724,2023-02-07 13:06:10.237000,2023-02-07 13:06:10.237000,67,19,10,39244,2.03,3,2023-02-13,2023-02-08,24
725,2023-02-07 14:07:09.831000,2023-02-07 14:07:09.831000,67,17,18,39998,2.09,1,2023-02-13,2023-02-09,14
726,2023-02-07 14:51:10.067000,2023-02-07 14:51:10.067000,39,1,9,77402,3.53,3,2023-02-09,2023-02-10,3
727,2023-02-07 14:54:10.179000,2023-02-07 14:54:10.179000,30,6,18,16975,2.25,2,2023-02-10,2023-02-08,20
728,2023-02-07 14:57:09.956000,2023-02-07 14:57:09.956000,41,18,19,47609,3.27,2,2023-02-13,2023-02-10,19
729,2023-02-07 15:27:10.535000,2023-02-07 15:27:10.535000,62,13,9,38629,2.22,1,2023-02-13,2023-02-12,28
730,2023-02-07 16:15:10.524000,2023-02-07 16:15:10.524000,51,3,8,27396,3.56,3,2023-02-10,2023-02-07,24
731,2023-02-07 18:03:10.212000,2023-02-07 18:03:10.212000,7,8,6,48204,2.26,2,2023-02-11,2023-02-10,17
732,2023-02-08 08:28:10.186000,2023-02-08 08:28:10.186000,11,15,11,10933,2.04,1,2023-02-10,2023-02-11,16
733,2023-02-08 08:37:09.981000,2023-02-08 08:37:09.981000,53,6,1,38262,2.46,3,2023-02-11,2023-02-10,25
734,2023-02-08 08:43:10.014000,2023-02-08 08:43:10.014000,19,2,10,56384,2.56,3,2023-02-13,2023-02-09,5
2769,2023-06-15 08:03:09.877000,2023-06-15 08:03:09.877000,114,6,16,80310,2.12,2,2023-06-21,2023-06-17,21
736,2023-02-08 10:04:10.234000,2023-02-08 10:04:10.234000,5,19,4,53555,2.27,2,2023-02-09,2023-02-09,30
737,2023-02-08 10:12:09.998000,2023-02-08 10:12:09.998000,13,11,16,31870,2.38,2,2023-02-09,2023-02-11,14
738,2023-02-08 10:41:10.279000,2023-02-08 10:41:10.279000,30,13,19,83470,2.61,3,2023-02-14,2023-02-14,16
739,2023-02-08 11:11:09.726000,2023-02-08 11:11:09.726000,67,20,8,58809,2.89,2,2023-02-14,2023-02-14,26
740,2023-02-08 11:14:09.807000,2023-02-08 11:14:09.807000,30,10,16,6648,2.08,1,2023-02-13,2023-02-11,2
741,2023-02-08 11:17:10.195000,2023-02-08 11:17:10.195000,61,20,3,11082,3.58,3,2023-02-13,2023-02-10,29
742,2023-02-08 11:55:10.197000,2023-02-08 11:55:10.197000,5,3,9,84499,2.37,2,2023-02-09,2023-02-09,22
743,2023-02-08 12:27:09.936000,2023-02-08 12:27:09.936000,61,15,13,41193,2.72,3,2023-02-10,2023-02-13,10
744,2023-02-08 12:38:09.740000,2023-02-08 12:38:09.740000,9,10,14,43178,3.89,1,2023-02-09,2023-02-14,30
745,2023-02-08 12:41:10.287000,2023-02-08 12:41:10.287000,16,11,11,15521,2.29,1,2023-02-13,2023-02-09,24
746,2023-02-08 12:50:09.859000,2023-02-08 12:50:09.859000,13,14,1,57817,3.57,1,2023-02-09,2023-02-12,27
747,2023-02-08 13:08:09.976000,2023-02-08 13:08:09.976000,66,20,12,42827,2.38,2,2023-02-11,2023-02-09,27
748,2023-02-08 13:36:09.954000,2023-02-08 13:36:09.954000,60,16,1,38687,3.53,2,2023-02-09,2023-02-12,18
749,2023-02-08 13:50:10.250000,2023-02-08 13:50:10.250000,1,12,9,64537,3.41,2,2023-02-10,2023-02-14,21
750,2023-02-08 13:55:09.875000,2023-02-08 13:55:09.875000,36,4,4,83146,3.22,2,2023-02-11,2023-02-14,8
751,2023-02-08 14:33:10.073000,2023-02-08 14:33:10.073000,44,5,12,1044,3.48,1,2023-02-11,2023-02-08,30
752,2023-02-08 14:59:10.307000,2023-02-08 14:59:10.307000,51,1,12,78399,3.85,2,2023-02-10,2023-02-13,14
753,2023-02-08 15:40:09.992000,2023-02-08 15:40:09.992000,64,3,3,28361,2.19,2,2023-02-09,2023-02-09,11
754,2023-02-08 16:18:09.982000,2023-02-08 16:18:09.982000,9,8,16,85225,2.92,1,2023-02-15,2023-02-13,3
755,2023-02-08 16:31:10.615000,2023-02-08 16:31:10.615000,40,1,15,69192,2.63,1,2023-02-10,2023-02-10,4
756,2023-02-08 16:36:09.956000,2023-02-08 16:36:09.956000,33,18,17,9466,3.73,1,2023-02-10,2023-02-10,27
757,2023-02-08 16:43:10.315000,2023-02-08 16:43:10.315000,54,14,12,91994,3.22,3,2023-02-12,2023-02-12,6
758,2023-02-08 17:05:09.789000,2023-02-08 17:05:09.789000,51,20,12,49769,3.33,3,2023-02-14,2023-02-09,14
759,2023-02-08 17:17:09.927000,2023-02-08 17:17:09.927000,36,5,1,19400,2.13,1,2023-02-12,2023-02-14,26
760,2023-02-08 17:18:10.044000,2023-02-08 17:18:10.044000,10,4,5,30454,2.39,2,2023-02-10,2023-02-14,20
761,2023-02-08 17:22:09.797000,2023-02-08 17:22:09.797000,68,20,18,19208,2.23,1,2023-02-13,2023-02-10,27
762,2023-02-08 17:50:10.221000,2023-02-08 17:50:10.221000,47,6,9,51621,3.3,2,2023-02-15,2023-02-10,3
763,2023-02-08 18:18:09.834000,2023-02-08 18:18:09.834000,35,2,10,44705,2,1,2023-02-09,2023-02-09,26
764,2023-02-08 18:33:09.927000,2023-02-08 18:33:09.927000,70,12,17,64273,3.89,3,2023-02-14,2023-02-13,1
765,2023-02-09 08:05:10.363000,2023-02-09 08:05:10.363000,68,18,2,72866,3.2,2,2023-02-09,2023-02-13,7
766,2023-02-09 08:30:10.108000,2023-02-09 08:30:10.108000,37,13,8,3702,3.98,2,2023-02-12,2023-02-14,25
767,2023-02-09 09:00:09.750000,2023-02-09 09:00:09.750000,56,8,9,87069,3.58,1,2023-02-15,2023-02-14,1
768,2023-02-09 10:11:10.893000,2023-02-09 10:11:10.893000,37,12,1,48511,3.57,2,2023-02-14,2023-02-14,13
769,2023-02-09 10:28:10.332000,2023-02-09 10:28:10.332000,14,13,4,80637,2.53,2,2023-02-13,2023-02-11,21
770,2023-02-09 10:53:10.297000,2023-02-09 10:53:10.297000,59,6,12,24672,2.67,3,2023-02-11,2023-02-14,11
771,2023-02-09 11:16:10.431000,2023-02-09 11:16:10.431000,10,12,16,33249,3.49,1,2023-02-15,2023-02-15,14
772,2023-02-09 11:21:09.954000,2023-02-09 11:21:09.954000,41,12,7,90191,3.83,2,2023-02-11,2023-02-15,15
773,2023-02-09 12:04:10.069000,2023-02-09 12:04:10.069000,19,3,13,90441,2.41,2,2023-02-14,2023-02-09,21
774,2023-02-09 12:44:09.876000,2023-02-09 12:44:09.876000,29,4,9,35086,3.69,3,2023-02-15,2023-02-12,22
775,2023-02-09 13:05:10.513000,2023-02-09 13:05:10.513000,40,18,12,31118,2.27,3,2023-02-10,2023-02-10,21
776,2023-02-09 14:41:09.988000,2023-02-09 14:41:09.988000,36,14,18,56212,2.69,2,2023-02-12,2023-02-13,29
777,2023-02-09 15:24:10.121000,2023-02-09 15:24:10.121000,15,13,16,93899,2.05,1,2023-02-16,2023-02-13,3
778,2023-02-09 15:59:09.993000,2023-02-09 15:59:09.993000,49,16,7,96433,3.84,3,2023-02-10,2023-02-11,16
779,2023-02-09 16:26:09.996000,2023-02-09 16:26:09.996000,32,3,1,62666,2.57,3,2023-02-09,2023-02-11,2
780,2023-02-09 16:48:10.356000,2023-02-09 16:48:10.356000,20,13,20,97392,2.52,2,2023-02-09,2023-02-15,17
781,2023-02-09 18:18:10.112000,2023-02-09 18:18:10.112000,2,8,2,75313,2.55,1,2023-02-11,2023-02-13,6
782,2023-02-09 18:23:09.932000,2023-02-09 18:23:09.932000,51,12,5,86716,3.22,3,2023-02-15,2023-02-15,15
783,2023-02-09 18:24:09.998000,2023-02-09 18:24:09.998000,39,13,4,44082,2.6,2,2023-02-12,2023-02-13,26
784,2023-02-09 18:45:10.389000,2023-02-09 18:45:10.389000,52,2,4,69566,3.08,3,2023-02-13,2023-02-14,4
785,2023-02-10 08:08:09.997000,2023-02-10 08:08:09.997000,22,13,1,55024,3.3,1,2023-02-12,2023-02-15,25
786,2023-02-10 08:28:10.078000,2023-02-10 08:28:10.078000,4,9,8,97829,3.89,3,2023-02-13,2023-02-11,3
575,2023-01-27 16:03:10.283000,2023-01-27 16:03:10.283000,62,10,7,65605,3.79,1,2023-02-13,2023-01-27,16
787,2023-02-10 09:56:10.080000,2023-02-10 09:56:10.080000,24,3,18,51411,3.38,2,2023-02-16,2023-02-12,18
788,2023-02-10 10:22:10.066000,2023-02-10 10:22:10.066000,59,6,8,86940,3.67,1,2023-02-11,2023-02-12,11
789,2023-02-10 11:06:10.225000,2023-02-10 11:06:10.225000,27,12,11,69360,2.71,1,2023-02-14,2023-02-11,3
790,2023-02-10 12:15:10.221000,2023-02-10 12:15:10.221000,58,8,6,25793,2.86,3,2023-02-15,2023-02-15,22
791,2023-02-10 12:22:09.959000,2023-02-10 12:22:09.959000,72,18,11,74807,2.07,3,2023-02-16,2023-02-15,5
792,2023-02-10 12:24:10.495000,2023-02-10 12:24:10.495000,9,6,7,52921,3.82,1,2023-02-15,2023-02-11,23
793,2023-02-10 12:27:09.997000,2023-02-10 12:27:09.997000,53,9,3,90825,3.62,2,2023-02-17,2023-02-15,14
794,2023-02-10 12:37:10.352000,2023-02-10 12:37:10.352000,24,3,18,15828,2.45,2,2023-02-12,2023-02-13,12
795,2023-02-10 12:49:09.864000,2023-02-10 12:49:09.864000,2,18,6,44898,3.49,2,2023-02-13,2023-02-13,20
796,2023-02-10 12:54:10.061000,2023-02-10 12:54:10.061000,58,16,18,51543,3.46,2,2023-02-13,2023-02-12,28
797,2023-02-10 13:57:10.011000,2023-02-10 13:57:10.011000,68,1,7,74999,3.05,3,2023-02-12,2023-02-12,22
798,2023-02-10 14:35:10.161000,2023-02-10 14:35:10.161000,36,8,12,5388,2.88,3,2023-02-17,2023-02-11,15
1238,2023-03-10 11:41:10.116000,2023-03-10 11:41:10.116000,20,1,13,25298,3.93,1,2023-03-13,2023-03-14,7
800,2023-02-10 15:34:10.267000,2023-02-10 15:34:10.267000,34,13,7,38761,3.19,1,2023-02-15,2023-02-10,2
801,2023-02-10 15:51:10.098000,2023-02-10 15:51:10.098000,2,19,1,49030,2.25,1,2023-02-16,2023-02-15,28
